,subject_name,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
67,optics,19,University of Michigan,United States,Ann Arbor,62.4,83.4,"46,146",https://www.usnews.com/education/best-global-universities/university-of-michigan-170976
68,optics,95,King Abdullah University of Science & Technology,Saudi Arabia,Thuwal,62.1,70.6,N/A,https://www.usnews.com/education/best-global-universities/king-abdullah-university-of-science-technology-510489
69,optics,79,Technical University of Munich,Germany,Munich,62.1,72.6,"33,960",https://www.usnews.com/education/best-global-universities/technical-university-of-munich-503109
70,optics,51,Georgia Institute of Technology,United States,Atlanta,62,74.9,N/A,https://www.usnews.com/education/best-global-universities/georgia-institute-of-technology-139755
71,optics,298,Beijing Institute of Technology,China,Beijing,61.7,58.4,N/A,https://www.usnews.com/education/best-global-universities/beijing-institute-of-technology-504704
72,optics,531,Nanjing University of Science & Technology,China,Nanjing,61.7,50.2,N/A,https://www.usnews.com/education/best-global-universities/nanjing-university-of-science-technology-502308
73,optics,219,South China University of Technology,China,Guangzhou,61.7,61.9,"40,082",https://www.usnews.com/education/best-global-universities/south-china-university-of-technology-505115
74,optics,379,Friedrich Schiller University of Jena,Germany,Jena,61.3,55,N/A,https://www.usnews.com/education/best-global-universities/friedrich-schiller-university-of-jena-500506
75,optics,368,Shandong University,China,Jinan,61,55.4,N/A,https://www.usnews.com/education/best-global-universities/shandong-university-505166
76,optics,"1,027",Shanxi University,China,Taiyuan,61,38.2,N/A,https://www.usnews.com/education/best-global-universities/shanxi-university-529038
77,optics,540,Jinan University,China,Guangzhou,60.7,50,N/A,https://www.usnews.com/education/best-global-universities/jinan-university-505051
78,optics,226,Karlsruhe Institute of Technology,Germany,Karlsruhe,60.6,61.6,"22,689",https://www.usnews.com/education/best-global-universities/karlsruhe-institute-of-technology-502442
79,optics,311,Soochow University - China,China,Suzhou,60.6,57.9,"49,131",https://www.usnews.com/education/best-global-universities/soochow-university-china-506714
80,optics,256,Nankai University,China,Nankai,59.9,60.3,"31,322",https://www.usnews.com/education/best-global-universities/nankai-university-505981
81,optics,286,Osaka University,Japan,Suita,59.6,59,"22,485",https://www.usnews.com/education/best-global-universities/osaka-university-505864
82,optics,421,Jilin University,China,Changchun,59.5,53.9,N/A,https://www.usnews.com/education/best-global-universities/jilin-university-506709
83,optics,394,Islamic Azad University,Iran,Tehran,59.2,54.6,N/A,https://www.usnews.com/education/best-global-universities/islamic-azad-university-528829
