,subject_name,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
180,polymer-science,138,McMaster University,Canada,Hamilton,23.8,67,N/A,https://www.usnews.com/education/best-global-universities/mcmaster-university-502196
181,polymer-science,253,Beihang University,China,Beijing,23.2,60.5,N/A,https://www.usnews.com/education/best-global-universities/beihang-university-502158
182,polymer-science,333,Nagoya University,Japan,Nagoya,23.1,56.8,"15,224",https://www.usnews.com/education/best-global-universities/nagoya-university-501944
183,polymer-science,413,Universidade Federal do Rio de Janeiro,Brazil,Rio de Janeiro,23,54.1,"45,964",https://www.usnews.com/education/best-global-universities/universidade-federal-do-rio-de-janeiro-504608
184,polymer-science,816,Universidade Federal do Parana,Brazil,Curitiba,22.1,42.6,N/A,https://www.usnews.com/education/best-global-universities/universidade-federal-do-parana-503933
185,polymer-science,"1,489",Southwest Petroleum University,China,Chengdu,21.9,28,N/A,https://www.usnews.com/education/best-global-universities/southwest-petroleum-university-529461
186,polymer-science,"1,140",Chungnam National University,South Korea,Daejeon,21.8,35.6,N/A,https://www.usnews.com/education/best-global-universities/chungnam-national-university-502760
187,polymer-science,"1,190",Prince of Songkla University,Thailand,Songkhla,21.4,34.5,"32,779",https://www.usnews.com/education/best-global-universities/prince-of-songkla-university-529017
188,polymer-science,178,University of Freiburg,Germany,Freiburg,20.5,64.1,N/A,https://www.usnews.com/education/best-global-universities/university-of-freiburg-503940
189,polymer-science,286,Osaka University,Japan,Suita,20.2,59,"22,485",https://www.usnews.com/education/best-global-universities/osaka-university-505864
190,polymer-science,667,Kyungpook National University,South Korea,Daegu,19.9,46.5,"18,892",https://www.usnews.com/education/best-global-universities/kyungpook-national-university-506312
191,polymer-science,379,Friedrich Schiller University of Jena,Germany,Jena,19.2,55,N/A,https://www.usnews.com/education/best-global-universities/friedrich-schiller-university-of-jena-500506
192,polymer-science,698,Pusan National University,South Korea,Busan,19.1,45.7,N/A,https://www.usnews.com/education/best-global-universities/pusan-national-university-501725
193,polymer-science,389,Universite de Lille,France,Lille,17.2,54.8,N/A,https://www.usnews.com/education/best-global-universities/universite-de-lille-529680
194,polymer-science,896,Universidade Federal de Sao Carlos,Brazil,Sao Carlos,15.7,41,N/A,https://www.usnews.com/education/best-global-universities/universidade-federal-de-sao-carlos-505014
195,polymer-science,482,Quaid I Azam University,Pakistan,Islamabad,15.2,52.1,N/A,https://www.usnews.com/education/best-global-universities/quaid-i-azam-university-503114
196,polymer-science,,Tomas Bata University Zlin,Czech Republic,Zlín,14.9,N/A,N/A,https://www.usnews.com/education/best-global-universities/tomas-bata-university-zlin-530194
197,polymer-science,405,Universidad Nacional Autonoma de Mexico,Mexico,Mexico City,11.2,54.3,"172,729",https://www.usnews.com/education/best-global-universities/universidad-nacional-autonoma-de-mexico-502101
198,polymer-science,"1,361",Anna University Chennai,India,Chennai,7.8,31,N/A,https://www.usnews.com/education/best-global-universities/anna-university-chennai-529021
199,polymer-science,"1,483",Changzhou University,China,Changzhou,4.2,28.1,N/A,https://www.usnews.com/education/best-global-universities/changzhou-university-529351
200,polymer-science,"1,522",Yamagata University,Japan,Yamagata,1.7,27.2,"8,684",https://www.usnews.com/education/best-global-universities/yamagata-university-529042
