,subject_name,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
30,immunology,25,Duke University,United States,"Durham (North Carolina, U.S.)",63.6,80.7,N/A,https://www.usnews.com/education/best-global-universities/duke-university-198419
31,immunology,41,University of North Carolina Chapel Hill,United States,Chapel Hill,63.4,76.7,"30,845",https://www.usnews.com/education/best-global-universities/university-of-north-carolina-chapel-hill-199120
32,immunology,7,Columbia University,United States,New York City,62.7,86.5,"21,781",https://www.usnews.com/education/best-global-universities/columbia-university-190150
33,immunology,39,University of Amsterdam,Netherlands,Amsterdam,62.6,76.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-amsterdam-502957
34,immunology,67,University of Zurich,Switzerland,Zurich,61.7,73.3,"25,255",https://www.usnews.com/education/best-global-universities/university-of-zurich-505287
35,immunology,87,Free University of Berlin,Germany,Berlin,60.8,71.7,"36,792",https://www.usnews.com/education/best-global-universities/free-university-of-berlin-502084
36,immunology,63,University of Manchester,United Kingdom,Manchester,60.3,73.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-manchester-500273
37,immunology,14,University of California Los Angeles,United States,Los Angeles,59.8,84.2,"43,289",https://www.usnews.com/education/best-global-universities/university-of-california-los-angeles-110662
38,immunology,95,Ghent University,Belgium,Gent,58.8,70.6,"39,437",https://www.usnews.com/education/best-global-universities/ghent-university-506883
39,immunology,48,Sorbonne Universite,France,Paris,58.6,75.2,"44,649",https://www.usnews.com/education/best-global-universities/sorbonne-universite-529569
40,immunology,78,Vanderbilt University,United States,Nashville,58.5,72.7,N/A,https://www.usnews.com/education/best-global-universities/vanderbilt-university-221999
41,immunology,26,National University of Singapore,Singapore,Singapore,57.8,80.4,"32,337",https://www.usnews.com/education/best-global-universities/national-university-of-singapore-505009
42,immunology,22,University of Chicago,United States,Chicago,57.6,82.5,N/A,https://www.usnews.com/education/best-global-universities/university-of-chicago-144050
43,immunology,57,University of Minnesota Twin Cities,United States,Minneapolis,57.5,74.3,"45,276",https://www.usnews.com/education/best-global-universities/university-of-minnesota-twin-cities-174066
44,immunology,8,University of Cambridge,United Kingdom,Cambridge (U.K.),56.9,86.1,"20,385",https://www.usnews.com/education/best-global-universities/university-of-cambridge-502149
45,immunology,44,Utrecht University,Netherlands,Utrecht,56,75.7,"32,532",https://www.usnews.com/education/best-global-universities/utrecht-university-505962
46,immunology,23,Tsinghua University,China,Beijing,55.6,81.3,N/A,https://www.usnews.com/education/best-global-universities/tsinghua-university-503146
47,immunology,31,New York University,United States,New York City,55.4,78.5,"36,337",https://www.usnews.com/education/best-global-universities/new-york-university-193900
48,immunology,33,King's College London,United Kingdom,London (U.K.),55.2,77.9,"29,240",https://www.usnews.com/education/best-global-universities/kings-college-london-500330
49,immunology,36,University of Queensland,Australia,Brisbane,54.9,77.2,"41,372",https://www.usnews.com/education/best-global-universities/university-of-queensland-500164
50,immunology,178,University of Freiburg,Germany,Freiburg,54.8,64.1,N/A,https://www.usnews.com/education/best-global-universities/university-of-freiburg-503940
51,immunology,125,University of Cape Town,South Africa,Cape Town,54.7,68,"21,069",https://www.usnews.com/education/best-global-universities/university-of-cape-town-504187
52,immunology,50,KU Leuven,Belgium,Leuven,54.5,75.1,"47,663",https://www.usnews.com/education/best-global-universities/ku-leuven-504785
53,immunology,54,McGill University,Canada,Montreal,54.5,74.6,"32,309",https://www.usnews.com/education/best-global-universities/mcgill-university-499986
54,immunology,150,Wuhan University,China,Wuhan,54.3,66.2,N/A,https://www.usnews.com/education/best-global-universities/wuhan-university-503252
55,immunology,74,Leiden University,Netherlands,Leiden,54.2,72.8,N/A,https://www.usnews.com/education/best-global-universities/leiden-university-503069
56,immunology,28,University of Sydney,Australia,Sydney,54.2,79.9,"47,118",https://www.usnews.com/education/best-global-universities/university-of-sydney-505369
57,immunology,174,University of Colorado Anschutz Medical Campus,United States,Aurora,54.1,64.4,N/A,https://www.usnews.com/education/best-global-universities/university-of-colorado-anschutz-medical-campus-529678
58,immunology,86,University of Barcelona,Spain,Barcelona,53.8,71.8,"45,004",https://www.usnews.com/education/best-global-universities/university-of-barcelona-500261
